#Timestamp	gCO2/kWh	Fossil [%]	Renewable [%]	EUR/MWh
2024-03-17T00:00:00	387.683	0	0	64.99
2024-03-17T01:00:00	402.413	0	0	60.49
2024-03-17T02:00:00	419.662	0	0	55.97
2024-03-17T03:00:00	433.491	0	0	58.75
2024-03-17T04:00:00	445.954	0	0	60.45
2024-03-17T05:00:00	457.871	0	0	60.49
2024-03-17T06:00:00	466.314	0	0	62.6
2024-03-17T07:00:00	393.261	0	0	56.6
2024-03-17T08:00:00	289.211	0	0	50.58
2024-03-17T09:00:00	228.597	0	0	47.15
2024-03-17T10:00:00	203.979	0	0	45.4
2024-03-17T11:00:00	193.558	0	0	45.91
2024-03-17T12:00:00	192.165	0	0	41.81
2024-03-17T13:00:00	202.964	0	0	40.15
2024-03-17T14:00:00	221.823	0	0	48.06
2024-03-17T15:00:00	263.424	0	0	56.12
2024-03-17T16:00:00	354.681	0	0	71.76
2024-03-17T17:00:00	404.367	0	0	85.44
2024-03-17T18:00:00	393.458	0	0	94.31
2024-03-17T19:00:00	396.972	0	0	88.29
2024-03-17T20:00:00	404.745	0	0	77.89
2024-03-17T21:00:00	401.948	0	0	72.33
2024-03-17T22:00:00	397.663	0	0	72.1
2024-03-17T23:00:00	384.024	0	0	65.91
2024-03-18T00:00:00	372.26	0	0	64.12
2024-03-18T01:00:00	369.928	0	0	57.14
2024-03-18T02:00:00	371.131	0	0	58.31
2024-03-18T03:00:00	382.248	0	0	59.38
2024-03-18T04:00:00	401.156	0	0	64.38
2024-03-18T05:00:00	437.566	0	0	70.8
2024-03-18T06:00:00	424.188	0	0	86.32
2024-03-18T07:00:00	395.343	0	0	97.87
2024-03-18T08:00:00	383.094	0	0	94.45
2024-03-18T09:00:00	372.779	0	0	82.8
2024-03-18T10:00:00	349.11	0	0	72.84
2024-03-18T11:00:00	319.306	0	0	66.64
2024-03-18T12:00:00	323.259	0	0	67.7
2024-03-18T13:00:00	343.778	0	0	68.3
2024-03-18T14:00:00	382.055	0	0	68.94
2024-03-18T15:00:00	431.239	0	0	73.4
2024-03-18T16:00:00	479.876	0	0	78.98
2024-03-18T17:00:00	513.47	0	0	107.65
2024-03-18T18:00:00	528.02	0	0	145.71
2024-03-18T19:00:00	515.831	0	0	126.53
2024-03-18T20:00:00	520.888	0	0	103.72
2024-03-18T21:00:00	534.877	0	0	81.2
2024-03-18T22:00:00	542.42	0	0	78.38
2024-03-18T23:00:00	545.584	0	0	74.45
2024-03-19T00:00:00	546.599	0	0	72
2024-03-19T01:00:00	542.932	0	0	71.24
2024-03-19T02:00:00	536.88	0	0	71.65
2024-03-19T03:00:00	527.544	0	0	71.55
2024-03-19T04:00:00	519.593	0	0	71.24
2024-03-19T05:00:00	520.32	0	0	71.01
2024-03-19T06:00:00	516.382	0	0	89.5
2024-03-19T07:00:00	463.198	0	0	110.78
2024-03-19T08:00:00	419.757	0	0	95.87
2024-03-19T09:00:00	366.56	0	0	72.02
2024-03-19T10:00:00	297.743	0	0	65.36
2024-03-19T11:00:00	252.79	0	0	58.82
2024-03-19T12:00:00	239.822	0	0	54.47
2024-03-19T13:00:00	253.737	0	0	56.72
2024-03-19T14:00:00	292.529	0	0	60.48
2024-03-19T15:00:00	369.64	0	0	70.05
2024-03-19T16:00:00	444.634	0	0	73.7
2024-03-19T17:00:00	492.689	0	0	103.95
2024-03-19T18:00:00	512.598	0	0	131.42
2024-03-19T19:00:00	507.172	0	0	128.96
2024-03-19T20:00:00	516.937	0	0	110
2024-03-19T21:00:00	545.341	0	0	89.02
2024-03-19T22:00:00	554.857	0	0	81.72
2024-03-19T23:00:00	560.409	0	0	76.1
2024-03-20T00:00:00	567.73	0	0	76.01
2024-03-20T01:00:00	574.877	0	0	73.4
2024-03-20T02:00:00	581.837	0	0	74.9
2024-03-20T03:00:00	582.932	0	0	75.7
2024-03-20T04:00:00	590.784	0	0	76.36
2024-03-20T05:00:00	598.178	0	0	80.9
2024-03-20T06:00:00	584.135	0	0	116
2024-03-20T07:00:00	524.432	0	0	116.24
2024-03-20T08:00:00	448.953	0	0	98.33
2024-03-20T09:00:00	384.829	0	0	70.63
2024-03-20T10:00:00	334.884	0	0	66
2024-03-20T11:00:00	311.956	0	0	65.39
2024-03-20T12:00:00	301.658	0	0	61.43
2024-03-20T13:00:00	312.302	0	0	63.95
2024-03-20T14:00:00	348.962	0	0	64.35
2024-03-20T15:00:00	423.947	0	0	70.78
2024-03-20T16:00:00	500.092	0	0	87.07
2024-03-20T17:00:00	557.423	0	0	119.68
2024-03-20T18:00:00	580.411	0	0	168.54
2024-03-20T19:00:00	573.867	0	0	159.05
2024-03-20T20:00:00	574.6	0	0	124.95
2024-03-20T21:00:00	571.034	0	0	106.52
2024-03-20T22:00:00	564.353	0	0	96.07
2024-03-20T23:00:00	551.299	0	0	79.98
2024-03-21T00:00:00	535.467	0	0	76.18
2024-03-21T01:00:00	513.44	0	0	73.37
2024-03-21T02:00:00	485.906	0	0	71.55
2024-03-21T03:00:00	442.123	0	0	71.32
2024-03-21T04:00:00	424.752	0	0	71
2024-03-21T05:00:00	431.844	0	0	73.51
2024-03-21T06:00:00	441.933	0	0	89.26
2024-03-21T07:00:00	417.764	0	0	98.21
2024-03-21T08:00:00	393.291	0	0	102.29
2024-03-21T09:00:00	377.56	0	0	80
2024-03-21T10:00:00	351.201	0	0	72.41
2024-03-21T11:00:00	327.992	0	0	68.03
2024-03-21T12:00:00	323.031	0	0	64.64
2024-03-21T13:00:00	307.424	0	0	59.96
2024-03-21T14:00:00	298.325	0	0	66.85
2024-03-21T15:00:00	331.804	0	0	66.28
2024-03-21T16:00:00	389.244	0	0	75.27
2024-03-21T17:00:00	438.268	0	0	100.9
2024-03-21T18:00:00	457.993	0	0	127.13
2024-03-21T19:00:00	464.359	0	0	122.85
2024-03-21T20:00:00	468.032	0	0	94.04
2024-03-21T21:00:00	461.714	0	0	79.6
2024-03-21T22:00:00	434.03	0	0	77.48
2024-03-21T23:00:00	390.856	0	0	71.23
2024-03-22T00:00:00	339.781	0	0	56.34
2024-03-22T01:00:00	303.245	0	0	52.24
2024-03-22T02:00:00	284.523	0	0	49.69
2024-03-22T03:00:00	278.523	0	0	51.83
2024-03-22T04:00:00	282.37	0	0	52.8
2024-03-22T05:00:00	305.859	0	0	59.89
2024-03-22T06:00:00	314.361	0	0	74.1
2024-03-22T07:00:00	297.215	0	0	67.39
2024-03-22T08:00:00	263.672	0	0	68.09
2024-03-22T09:00:00	229.055	0	0	56.32
2024-03-22T10:00:00	191.738	0	0	51.81
2024-03-22T11:00:00	181.293	0	0	49.85
2024-03-22T12:00:00	186.983	0	0	49.76
2024-03-22T13:00:00	196.95	0	0	51.49
2024-03-22T14:00:00	224.451	0	0	52.39
2024-03-22T15:00:00	263.184	0	0	59.97
2024-03-22T16:00:00	300.647	0	0	76.87
2024-03-22T17:00:00	341.232	0	0	88.98
2024-03-22T18:00:00	365.48	0	0	121.59
2024-03-22T19:00:00	377.713	0	0	118.71
2024-03-22T20:00:00	395.622	0	0	95
2024-03-22T21:00:00	412.96	0	0	82.25
2024-03-22T22:00:00	414.241	0	0	80.15
2024-03-22T23:00:00	418.242	0	0	77.47
2024-03-23T00:00:00	401.303	0	0	77.77
2024-03-23T01:00:00	393.668	0	0	72.47
2024-03-23T02:00:00	380.384	0	0	65.92
2024-03-23T03:00:00	359.722	0	0	63.98
2024-03-23T04:00:00	341.059	0	0	59.84
2024-03-23T05:00:00	325.427	0	0	61.44
2024-03-23T06:00:00	297.651	0	0	58.34
2024-03-23T07:00:00	257.952	0	0	52.82
2024-03-23T08:00:00	215.317	0	0	39.12
2024-03-23T09:00:00	182.907	0	0	13.2
2024-03-23T10:00:00	157.41	0	0	0.02
2024-03-23T11:00:00	144.008	0	0	-0.05
2024-03-23T12:00:00	132.565	0	0	-1.94
2024-03-23T13:00:00	130.44	0	0	-5.71
2024-03-23T14:00:00	131.213	0	0	-8.45
2024-03-23T15:00:00	137.732	0	0	-1.46
2024-03-23T16:00:00	153.585	0	0	0.07
2024-03-23T17:00:00	187.796	0	0	47.8
2024-03-23T18:00:00	222.83	0	0	70.09
2024-03-23T19:00:00	228.404	0	0	69.15
2024-03-23T20:00:00	217.123	0	0	52.94
2024-03-23T21:00:00	207.923	0	0	45.84
2024-03-23T22:00:00	193.456	0	0	40.28
2024-03-23T23:00:00	186.995	0	0	28.39
2024-03-24T00:00:00	187.794	0	0	32.1
2024-03-24T01:00:00	187.673	0	0	13.28
2024-03-24T02:00:00	185.38	0	0	10.13
2024-03-24T03:00:00	184.494	0	0	17
2024-03-24T04:00:00	184.197	0	0	19.92
2024-03-24T05:00:00	183.796	0	0	26.82
2024-03-24T06:00:00	178.761	0	0	14.87
2024-03-24T07:00:00	167.047	0	0	1.96
2024-03-24T08:00:00	156.393	0	0	0
2024-03-24T09:00:00	143.822	0	0	0
2024-03-24T10:00:00	137.897	0	0	0
2024-03-24T11:00:00	134.941	0	0	0
2024-03-24T12:00:00	133.158	0	0	0
2024-03-24T13:00:00	137.833	0	0	0
2024-03-24T14:00:00	141.653	0	0	0
2024-03-24T15:00:00	146.798	0	0	0
2024-03-24T16:00:00	160.127	0	0	16.69
2024-03-24T17:00:00	193.906	0	0	59.4
2024-03-24T18:00:00	224.772	0	0	75
2024-03-24T19:00:00	236.091	0	0	74.9
2024-03-24T20:00:00	231.007	0	0	66.9
2024-03-24T21:00:00	218.809	0	0	64.77
2024-03-24T22:00:00	235.593	0	0	64.27
2024-03-24T23:00:00	252.277	0	0	62.97
2024-03-25T00:00:00	265.475	0	0	62.51
2024-03-25T01:00:00	276.283	0	0	62.29
2024-03-25T02:00:00	283.493	0	0	62.48
2024-03-25T03:00:00	314.303	0	0	64.51
2024-03-25T04:00:00	344.972	0	0	66.96
2024-03-25T05:00:00	384.48	0	0	77.14
2024-03-25T06:00:00	402.202	0	0	88.43
2024-03-25T07:00:00	381.892	0	0	113.87
2024-03-25T08:00:00	360.128	0	0	99.68
2024-03-25T09:00:00	323.315	0	0	77.43
2024-03-25T10:00:00	273.66	0	0	70.05
2024-03-25T11:00:00	257.001	0	0	63.66
2024-03-25T12:00:00	248.255	0	0	61.85
2024-03-25T13:00:00	253.314	0	0	63.22
2024-03-25T14:00:00	264.782	0	0	64.52
2024-03-25T15:00:00	310.068	0	0	73.97
2024-03-25T16:00:00	394.914	0	0	81.05
2024-03-25T17:00:00	490.25	0	0	111.88
2024-03-25T18:00:00	528.578	0	0	174.7
2024-03-25T19:00:00	520.212	0	0	149.75
2024-03-25T20:00:00	497.659	0	0	102.73
2024-03-25T21:00:00	475.609	0	0	82.39
2024-03-25T22:00:00	465.585	0	0	79.56
2024-03-25T23:00:00	449.456	0	0	74.74
2024-03-26T00:00:00	415.037	0	0	79.9
2024-03-26T01:00:00	391.496	0	0	73.3
2024-03-26T02:00:00	375.296	0	0	68.91
2024-03-26T03:00:00	363.609	0	0	67.98
2024-03-26T04:00:00	360.276	0	0	70.07
2024-03-26T05:00:00	368.854	0	0	72.28
2024-03-26T06:00:00	359.898	0	0	80.38
2024-03-26T07:00:00	325.315	0	0	79.2
2024-03-26T08:00:00	291.785	0	0	72.1
2024-03-26T09:00:00	257.273	0	0	62
2024-03-26T10:00:00	230.006	0	0	49.5
2024-03-26T11:00:00	220.139	0	0	37.03
2024-03-26T12:00:00	220.847	0	0	11.49
2024-03-26T13:00:00	224.354	0	0	27.35
2024-03-26T14:00:00	233.404	0	0	37.1
2024-03-26T15:00:00	264.432	0	0	51.93
2024-03-26T16:00:00	301.19	0	0	68.06
2024-03-26T17:00:00	345.477	0	0	81.05
2024-03-26T18:00:00	346.043	0	0	100.75
2024-03-26T19:00:00	341.561	0	0	100.3
2024-03-26T20:00:00	343.647	0	0	80
2024-03-26T21:00:00	350.157	0	0	77.05
2024-03-26T22:00:00	353.472	0	0	72.82
2024-03-26T23:00:00	353.526	0	0	66.92
2024-03-27T00:00:00	331.871	0	0	58.35
2024-03-27T01:00:00	320.453	0	0	57.09
2024-03-27T02:00:00	329.088	0	0	57.28
2024-03-27T03:00:00	338.093	0	0	57.79
2024-03-27T04:00:00	347.548	0	0	60.03
2024-03-27T05:00:00	364.789	0	0	72.38
2024-03-27T06:00:00	354.137	0	0	81.17
2024-03-27T07:00:00	320.535	0	0	82.78
2024-03-27T08:00:00	292.898	0	0	80.01
2024-03-27T09:00:00	271.509	0	0	68.12
2024-03-27T10:00:00	248.978	0	0	63.9
2024-03-27T11:00:00	243.336	0	0	57.13
2024-03-27T12:00:00	250.346	0	0	57.66
2024-03-27T13:00:00	257.606	0	0	60
2024-03-27T14:00:00	280.79	0	0	67.8
2024-03-27T15:00:00	331.187	0	0	78.93
2024-03-27T16:00:00	378.535	0	0	84.14
2024-03-27T17:00:00	405.811	0	0	100.53
2024-03-27T18:00:00	409.144	0	0	125.93
2024-03-27T19:00:00	403.936	0	0	118.94
2024-03-27T20:00:00	405.001	0	0	99.42
2024-03-27T21:00:00	418.199	0	0	84.25
2024-03-27T22:00:00	408.839	0	0	83.02
2024-03-27T23:00:00	401.114	0	0	74.47
2024-03-28T00:00:00	387.45	0	0	79.09
2024-03-28T01:00:00	379.044	0	0	72.6
2024-03-28T02:00:00	369.231	0	0	65.24
2024-03-28T03:00:00	350.439	0	0	64.41
2024-03-28T04:00:00	330.609	0	0	66.69
2024-03-28T05:00:00	321.796	0	0	71.6
2024-03-28T06:00:00	309.229	0	0	82.07
2024-03-28T07:00:00	266.452	0	0	83.19
2024-03-28T08:00:00	239.497	0	0	80.92
2024-03-28T09:00:00	219.847	0	0	63.24
2024-03-28T10:00:00	200.97	0	0	47.07
2024-03-28T11:00:00	185.774	0	0	37
2024-03-28T12:00:00	162.964	0	0	6.74
2024-03-28T13:00:00	150.83	0	0	0.05
2024-03-28T14:00:00	145.034	0	0	0.04
2024-03-28T15:00:00	148.699	0	0	9.82
2024-03-28T16:00:00	161.546	0	0	33.17
2024-03-28T17:00:00	181.674	0	0	52.72
2024-03-28T18:00:00	207.975	0	0	73.97
2024-03-28T19:00:00	219	0	0	70.33
2024-03-28T20:00:00	211.674	0	0	62.54
2024-03-28T21:00:00	208.089	0	0	51.83
2024-03-28T22:00:00	200.223	0	0	33.05
2024-03-28T23:00:00	189.215	0	0	25
2024-03-29T00:00:00	182.673	0	0	20.6
2024-03-29T01:00:00	177.226	0	0	18.83
2024-03-29T02:00:00	180.504	0	0	12.43
2024-03-29T03:00:00	181.827	0	0	10.24
2024-03-29T04:00:00	181.816	0	0	12.59
2024-03-29T05:00:00	181.686	0	0	14.32
2024-03-29T06:00:00	177.166	0	0	22.02
2024-03-29T07:00:00	170.719	0	0	22.39
2024-03-29T08:00:00	167.369	0	0	15.94
2024-03-29T09:00:00	164.263	0	0	13.28
2024-03-29T10:00:00	163.947	0	0	16.88
2024-03-29T11:00:00	161.092	0	0	18.83
2024-03-29T12:00:00	158.341	0	0	13
2024-03-29T13:00:00	159.658	0	0	9.86
2024-03-29T14:00:00	166.817	0	0	13.44
2024-03-29T15:00:00	186.269	0	0	21.58
2024-03-29T16:00:00	230.673	0	0	49.5
2024-03-29T17:00:00	295.036	0	0	79.93
2024-03-29T18:00:00	337.618	0	0	101.97
2024-03-29T19:00:00	343.304	0	0	105.45
2024-03-29T20:00:00	341.709	0	0	87.4
2024-03-29T21:00:00	340.681	0	0	79.93
2024-03-29T22:00:00	336.406	0	0	75.89
2024-03-29T23:00:00	342.281	0	0	70
2024-03-30T00:00:00	344.565	0	0	69.3
2024-03-30T01:00:00	346.874	0	0	58.16
2024-03-30T02:00:00	352.943	0	0	58.88
2024-03-30T03:00:00	340.885	0	0	58.95
2024-03-30T04:00:00	339.511	0	0	59.23
2024-03-30T05:00:00	341.406	0	0	65.05
2024-03-30T06:00:00	325.739	0	0	58.57
2024-03-30T07:00:00	281.455	0	0	47.79
2024-03-30T08:00:00	265.749	0	0	45.23
2024-03-30T09:00:00	242.93	0	0	43.38
2024-03-30T10:00:00	220.814	0	0	34.49
2024-03-30T11:00:00	213.051	0	0	23.21
2024-03-30T12:00:00	218.499	0	0	14.76
2024-03-30T13:00:00	232.029	0	0	6.85
2024-03-30T14:00:00	252.618	0	0	15.87
2024-03-30T15:00:00	274.988	0	0	34.2
2024-03-30T16:00:00	315.303	0	0	52.52
2024-03-30T17:00:00	320.691	0	0	77.75
2024-03-30T18:00:00	324.137	0	0	88.11
2024-03-30T19:00:00	339.327	0	0	83.53
2024-03-30T20:00:00	357.461	0	0	74.11
2024-03-30T21:00:00	379.457	0	0	71.47
2024-03-30T22:00:00	389.359	0	0	70.83
2024-03-30T23:00:00	392.539	0	0	65.74
2024-03-31T00:00:00	406.274	0	0	75.7
2024-03-31T01:00:00	408.831	0	0	66.71
2024-03-31T03:00:00	377.344	0	0	64.98
2024-03-31T04:00:00	366.665	0	0	60.48
2024-03-31T05:00:00	368.62	0	0	58.74
2024-03-31T06:00:00	372.868	0	0	64.46
2024-03-31T07:00:00	364.001	0	0	71.51
2024-03-31T08:00:00	316.604	0	0	65.03
2024-03-31T09:00:00	270.126	0	0	50.32
2024-03-31T10:00:00	228.806	0	0	41.03
2024-03-31T11:00:00	197.812	0	0	29.52
2024-03-31T12:00:00	183.772	0	0	19.85
2024-03-31T13:00:00	182.513	0	0	3.06
2024-03-31T14:00:00	184.563	0	0	1.03
2024-03-31T15:00:00	198.781	0	0	15.27
2024-03-31T16:00:00	216.22	0	0	41.07
2024-03-31T17:00:00	255.89	0	0	66.74
2024-03-31T18:00:00	313.229	0	0	89.32
2024-03-31T19:00:00	333.41	0	0	117.29
2024-03-31T20:00:00	323.95	0	0	83.72
2024-03-31T21:00:00	319.159	0	0	70
2024-03-31T22:00:00	320.888	0	0	64.51
2024-03-31T23:00:00	306.97	0	0	54.9
2024-04-01T00:00:00	319.468	0	0	49.95
